event_id,event_type,event_name,event_level,start_date,end_date,publish_date,source_org,source_title,source_url,source_text,is_predicted,prediction_confidence,status,tags,note
5716d65fb48b0395,CEWC,2013年中央经济工作会议,national,2013-12-10,2013-12-13,2013-12-14,共产党员网,中央经济工作会议在北京举行,https://news.12371.cn/2013/12/14/ARTI1386968513713965.shtml,"欢迎使用手机浏览
热搜
12月10日至13日，中央经济工作会议在北京举行。中共中央总书记、国家主席、中央军委主席习近平发表重要讲话。记者　李涛摄
12月10日至13日，中央经济工作会议在北京举行。中共中央政治局常委、国务院总理李克强出席会议并作重要讲话。记者 王晔摄
明年经济工作的总体要求是：全面贯彻落实党的十八大和十八届二中、三中全会精神，坚持稳中求进工作总基调，把改革创新贯穿于经济社会发展各个领域各个环节，保持宏观经济政策连续性和稳定性，着力激发市场活力，加快转方式调结构，加强基本公共服务体系建设，着力改善民生，切实提高经济发展质量和效益，促进经济持续健康发展、社会和谐稳定
中央经济工作会议12月10日至13日在北京举行。
中共中央总书记、国家主席、中央军委主席习近平，中共中央政治局常委、国务院总理李克强，中共中央政治局常委、全国人大常委会委员长张德江，中共中央政治局常委、全国政协主席俞正声，中共中央政治局常委刘云山，中共中央政治局常委、中央纪委书记王岐山，中共中央政治局常委、国务院副总理张高丽出席会议。
习近平在会上发表重要讲话，分析当前国内外经济形势，总结2013年经济工作，提出2014年经济工作的总体要求和主要任务。李克强在讲话中阐述了明年宏观经济政策取向，对明年经济工作作出具体部署，并作了总结讲话。
会议指出，今年以来，在极为错综复杂的形势下，我们贯彻落实党的十八大精神，坚持以邓小平理论、“三个代表”重要思想、科学发展观为指导，加强党对经济工作的领导，围绕全面建成小康社会和实现中华民族伟大复兴的中国梦凝聚人心，围绕科学发展这个主题和加快转变经济发展方式这条主线，围绕提高经济发展质量和效益这个中心，统筹国内国际两个大局，坚持稳中求进工作总基调，把握经济大势，保持调控定力，坚持底线思维，按照宏观政策要稳、微观政策要活、社会政策要托底的思路，扎实做好各方面工作，经济社会发展稳中有进、稳中向好，实现了良好开局。经济运行总体平稳，农业生产再获丰收，结构调整取得新进展，改革开放力度加大，人民生活继续改善，社会大局和谐稳定。特别重要的是，党的十八届三中全会为加快转变经济发展方式、培育经济发展新动力、实现经济持续健康发展确定了行动纲领。
会议指出，这些成绩的取得，是党中央科学决策、正确领导的结果，是全党全国各族人民艰苦奋斗、共同努力的结果，成就来之不易，需要倍加珍惜。
会议强调，在肯定形势稳中有进、稳中向好的同时，我们也要清醒认识到，经济运行存在下行压力，部分行业产能过剩问题严重，保障粮食安全难度加大，宏观债务水平持续上升，结构性就业矛盾突出，生态环境恶化、食品药品质量堪忧、社会治安状况不佳等突出问题仍没有缓解。
会议认为，明年世界经济仍将延续缓慢复苏态势，但也存在不稳定不确定因素，新的增长动力源尚不明朗，大国货币政策、贸易投资格局、大宗商品价格的变化方向都存在不确定性。要充分考虑明年世界经济形势的不确定性和复杂性，努力抓住机遇，从容应对各类风险和挑战。
会议指出，观察当前和今后世界经济形势，必须联系国际金融危机的大背景。国际金融危机影响具有长期性，国际市场争夺更趋激烈，必须顺势而为、转变思路。要冷静扎实办好自己的事，大力推进改革创新，把发展的强大动力和内需的巨大潜力释放出来，以转变经济发展方式的主动、调整经济结构的主动、改革开放的主动，赢得在经济发展上的主动和国际竞争中的主动，努力创造和维护政治关系友好、经贸规则有利、发展空间广阔的良好环境。
会议强调，2014年是全面贯彻落实党的十八届三中全会精神、全面深化改革的第一年，改革任务重大而艰巨。明年进入到“十二五”规划第四年，对全面完成“十二五”规划至关重要。做好明年经济工作的总体要求是，全面贯彻落实党的十八大和十八届二中、三中全会精神，坚持稳中求进工作总基调，把改革创新贯穿于经济社会发展各个领域各个环节，保持宏观经济政策连续性和稳定性，着力激发市场活力，加快转方式调结构，加强基本公共服务体系建设，着力改善民生，切实提高经济发展质量和效益，促进经济持续健康发展、社会和谐稳定。
会议指出，做好明年经济工作，最核心的是要坚持稳中求进、改革创新。要稳扎稳打，步步为营，巩固稳中向好的发展态势，促进经济社会大局稳定，为全面深化改革创造条件。同时，要积极推动全面深化改革，坚持问题导向，勇于突破创新，以改革促发展、促转方式调结构、促民生改善。“稳”也好，“改”也好，是辩证统一、互为条件的。一静一动，静要有定力，动要有秩序，关键是把握好这两者之间的度。
会议强调，做好明年经济工作，要全面认识持续健康发展和生产总值增长的关系，不能把发展简单化为增加生产总值，抓住机遇保持国内生产总值合理增长、推进经济结构调整，努力实现经济发展质量和效益得到提高又不会带来后遗症的速度。
会议指出，做好明年经济工作，必须继续实施积极的财政政策和稳健的货币政策。要进一步调整财政支出结构，厉行节约，提高资金使用效率，完善结构性减税政策，扩大营改增试点行业。要保持货币信贷及社会融资规模合理增长，改善和优化融资结构和信贷结构，提高直接融资比重，推进利率市场化和人民币汇率形成机制改革，增强金融运行效率和服务实体经济能力。无论是实施积极财政政策和稳健货币政策，还是其他各项政策，都要同全面深化改革紧密结合，用改革的精神、思路、办法来改善宏观调控，寓改革于调控之中。要努力释放有效需求，充分发挥消费的基础作用、投资的关键作用、出口的支撑作用，把拉动增长的消费、投资、外需这“三驾马车”掌控好。
会议提出了明年经济工作的主要任务。
一、切实保障国家粮食安全。必须实施以我为主、立足国内、确保产能、适度进口、科技支撑的国家粮食安全战略。要依靠自己保口粮，集中国内资源保重点，做到谷物基本自给、口粮绝对安全。坚持数量质量并重，更加注重农产品质量和食品安全，注重生产源头治理和产销全程监管。注重永续发展，转变农业发展方式，发展节水农业、循环农业。抓好粮食安全保障能力建设，加强农业基础设施建设，加快农业科技进步。
二、大力调整产业结构。要着力抓好化解产能过剩和实施创新驱动发展。坚定不移化解产能过剩，不折不扣执行好中央化解产能过剩的决策部署。把使市场在资源配置中起决定性作用和更好发挥政府作用有机结合起来，坚持通过市场竞争实现优胜劣汰。政府要强化环保、安全等标准的硬约束，加大执法力度，对破坏生态环境的要严惩重罚。化解产能过剩的根本出路是创新，包括技术创新、产品创新、组织创新、商业模式创新、市场创新。大力发展战略性新兴产业，加快传统产业优化升级。创造环境，使企业真正成为创新主体。政府要做好加强知识产权保护、完善促进企业创新的税收政策等工作。强化激励，用好人才，使发明者、创新者能够合理分享创新收益，打破阻碍技术成果转化的瓶颈。
三、着力防控债务风险。要把控制和化解地方政府性债务风险作为经济工作的重要任务，把短期应对措施和长期制度建设结合起来，做好化解地方政府性债务风险各项工作。加强源头规范，把地方政府性债务分门别类纳入全口径预算管理，严格政府举债程序。明确责任落实，省区市政府要对本地区地方政府性债务负责任。强化教育和考核，从思想上纠正不正确的政绩导向。
四、积极促进区域协调发展。要继续深入实施区域发展总体战略，完善并创新区域",false,1.0,confirmed,扩大内需;稳中求进;财政政策;货币政策,
9bc247509ac7efb3,TWO_SESSIONS,2014年全国政协会议,national,2014-03-03,2014-03-12,2014-03-12,新华社,2014年全国政协会议官方报道,,2014年全国政协会议于2014-03-03开幕，2014-03-12闭幕。本库仅保留年度大会的时间窗口、官方来源和宏观事件摘要，不采集大会期间全体会议、主席团会议、代表团会议等过程性信息。,false,1.0,review,全国政协;两会;2014,请补新华社/新华网/中国政协网/中国政府网/人民网链接，替换地方报纸链接
96da4a83e7845ed6,TWO_SESSIONS,2014年全国人大会议,national,2014-03-05,2014-03-13,2014-03-13,新华社,2014年全国人大会议官方报道,,2014年全国人大会议于2014-03-05开幕，2014-03-13闭幕。本库仅保留年度大会的时间窗口、官方来源和宏观事件摘要，不采集大会期间全体会议、主席团会议、代表团会议等过程性信息。,false,1.0,review,全国人大;两会;2014,请补中国政府网/新华网/人大网/人民网链接，替换湖南日报链接
99d8b13c2d2c4cee,POLITBURO_MEETING,中共中央政治局召开会议研究当前经济形势和经济工作,national,2014-04-25,2014-04-25,2014-04-25,新华网,习近平主持政治局会议 研究经济形势和经济工作,http://www.xinhuanet.com//politics/2014-04/25/c_1110420827.htm,中共中央政治局4月25日召开会议，研究当前经济形势和经济工作。中共中央总书记习近平主持会议。会议认为，今年以来，全党全国按照党中央决策部署，坚持稳中求进、改革创新，积极应对困难和挑战，推动解决深层次矛盾，各方面工作扎实推进，经济发展开局总体平稳，经济运行保持在合理区间。会议指出，当前经济工作面临不少困难和压力，我国经济发展外部环境仍然存在较大不确定性，经济增长下行压力依然存在，一些困难不容低估，潜在风险需要高度关注。会议强调，我国经济发展的基本面没有改变，要继续坚持稳中求进工作总基调，统筹处理好稳增长、促改革、调结构、惠民生、防风险的关系。要坚持宏观政策要稳、微观政策要活、社会政策要托底的基本思路。会议提出，要加大对实体经济的支持力度，夯实经济发展基础，完善小麦、稻谷等最低收购价和玉米、油菜籽临时收储政策，加快下达拨付中央转移支付资金，合理调节流动性水平，加大对小微企业、“三农”和社会事业等领域的支持力度。,false,1.0,confirmed,经济形势;4月重点政治局会议;稳增长;实体经济,已核对新华社原文
47aa3efe6a8a86a8,CPC_PLENUM,十八届四中全会,national,2014-10-20,2014-10-23,2014-10-23,新华网,十八届四中全会公报,http://www.xinhuanet.com/politics/2014-10/23/c_1112953887.htm,十八届四中全会于2014-10-20至2014-10-23召开，会议主题包括：全面依法治国。本库对中央全会按“届次+次数”保留为单条宏观政治事件。,false,1.0,confirmed,中央全会;十八届四中全会;全面依法治国,中央全会标准化重建：每次全会只保留一条事件。
b979f724804b1ff7,CEWC,2014年中央经济工作会议,national,2014-12-09,2014-12-11,2014-12-11,共产党员网,中央经济工作会议在京举行,https://news.12371.cn/2014/12/11/ARTI1418295777211338.shtml,"欢迎使用手机浏览
热搜
中央经济工作会议在北京举行
习近平 李克强作重要讲话
张德江俞正声刘云山王岐山张高丽出席会议
12月9日至11日，中央经济工作会议在北京举行。中共中央总书记、国家主席、中央军委主席习近平发表重要讲话。 新华社记者 鞠鹏 摄
12月9日至11日，中央经济工作会议在北京举行。中共中央政治局常委、国务院总理李克强出席会议并作重要讲话。 新华社记者 庞兴雷 摄
中央经济工作会议12月9日至11日在北京举行。
中共中央总书记、国家主席、中央军委主席习近平，中共中央政治局常委、国务院总理李克强，中共中央政治局常委、全国人大常委会委员长张德江，中共中央政治局常委、全国政协主席俞正声，中共中央政治局常委、中央书记处书记刘云山，中共中央政治局常委、中央纪委书记王岐山，中共中央政治局常委、国务院副总理张高丽出席会议。
习近平在会上发表重要讲话，分析当前国内外经济形势，总结2014年经济工作，提出2015年经济工作的总体要求和主要任务。李克强在讲话中阐述了明年宏观经济政策取向，对明年经济社会发展重点工作作出具体部署，并作总结讲话。
会议指出，今年以来，面对复杂多变的国际环境和艰巨繁重的国内改革发展稳定任务，我们贯彻落实去年中央经济工作会议决策部署，加强和改善党对经济工作的领导，牢牢把握发展大势，坚持稳中求进工作总基调，全面深化改革，保持宏观政策连续性和稳定性，创新宏观调控思路和方式，有针对性进行预调微调，扎实做好各项工作，实现了经济社会持续稳步发展，全年主要目标和任务可望较好完成，经济运行处在合理区间，经济结构调整出现积极变化，深化改革开放取得重大进展，人民生活水平提高。同时，我国经济运行仍面临不少困难和挑战，经济下行压力较大，结构调整阵痛显现，企业生产经营困难增多，部分经济风险显现。
会议认为，科学认识当前形势，准确研判未来走势，必须历史地、辩证地认识我国经济发展的阶段性特征，准确把握经济发展新常态。
从消费需求看，过去我国消费具有明显的模仿型排浪式特征，现在模仿型排浪式消费阶段基本结束，个性化、多样化消费渐成主流，保证产品质量安全、通过创新供给激活需求的重要性显著上升，必须采取正确的消费政策，释放消费潜力，使消费继续在推动经济发展中发挥基础作用。
从投资需求看，经历了30多年高强度大规模开发建设后，传统产业相对饱和，但基础设施互联互通和一些新技术、新产品、新业态、新商业模式的投资机会大量涌现，对创新投融资方式提出了新要求，必须善于把握投资方向，消除投资障碍，使投资继续对经济发展发挥关键作用。
从出口和国际收支看，国际金融危机发生前国际市场空间扩张很快，出口成为拉动我国经济快速发展的重要动能，现在全球总需求不振，我国低成本比较优势也发生了转化，同时我国出口竞争优势依然存在，高水平引进来、大规模走出去正在同步发生，必须加紧培育新的比较优势，使出口继续对经济发展发挥支撑作用。
从生产能力和产业组织方式看，过去供给不足是长期困扰我们的一个主要矛盾，现在传统产业供给能力大幅超出需求，产业结构必须优化升级，企业兼并重组、生产相对集中不可避免，新兴产业、服务业、小微企业作用更加凸显，生产小型化、智能化、专业化将成为产业组织新特征。
从生产要素相对优势看，过去劳动力成本低是最大优势，引进技术和管理就能迅速变成生产力，现在人口老龄化日趋发展，农业富余劳动力减少，要素的规模驱动力减弱，经济增长将更多依靠人力资本质量和技术进步，必须让创新成为驱动发展新引擎。
从市场竞争特点看，过去主要是数量扩张和价格竞争，现在正逐步转向质量型、差异化为主的竞争，统一全国市场、提高资源配置效率是经济发展的内生性要求，必须深化改革开放，加快形成统一透明、有序规范的市场环境。
从资源环境约束看，过去能源资源和生态环境空间相对较大，现在环境承载能力已经达到或接近上限，必须顺应人民群众对良好生态环境的期待，推动形成绿色低碳循环发展新方式。
从经济风险积累和化解看，伴随着经济增速下调，各类隐性风险逐步显性化，风险总体可控，但化解以高杠杆和泡沫化为主要特征的各类风险将持续一段时间，必须标本兼治、对症下药，建立健全化解各类风险的体制机制。
从资源配置模式和宏观调控方式看，全面刺激政策的边际效果明显递减，既要全面化解产能过剩，也要通过发挥市场机制作用探索未来产业发展方向，必须全面把握总供求关系新变化，科学进行宏观调控。
这些趋势性变化说明，我国经济正在向形态更高级、分工更复杂、结构更合理的阶段演化，经济发展进入新常态，正从高速增长转向中高速增长，经济发展方式正从规模速度型粗放增长转向质量效率型集约增长，经济结构正从增量扩能为主转向调整存量、做优增量并存的深度调整，经济发展动力正从传统增长点转向新的增长点。认识新常态，适应新常态，引领新常态，是当前和今后一个时期我国经济发展的大逻辑。
会议要求，面对我国经济发展新常态，观念上要适应，认识上要到位，方法上要对路，工作上要得力。要深化理解、统一认识，把思想和行动统一到中央认识和判断上来，增强加快转变经济发展方式的自觉性和主动性。要坚持发展、主动作为。经济发展进入新常态，没有改变我国发展仍处于可以大有作为的重要战略机遇期的判断，改变的是重要战略机遇期的内涵和条件；没有改变我国经济发展总体向好的基本面，改变的是经济发展方式和经济结构。要更加注重满足人民群众需要，更加注重市场和消费心理分析，更加注重引导社会预期，更加注重加强产权和知识产权保护，更加注重发挥企业家才能，更加注重加强教育和提升人力资本素质，更加注重建设生态文明，更加注重科技进步和全面创新。
会议认为，世界经济仍处在国际金融危机后的深度调整期，明年世界经济增速可能会略有回升，但总体复苏疲弱态势难有明显改观，国际金融市场波动加大，国际大宗商品价格波动，地缘政治等非经济因素影响加大。要趋利避害、顺势而为，防范各类风险。
会议指出，2015年是全面深化改革的关键之年，是全面推进依法治国的开局之年，也是全面完成“十二五”规划的收官之年，做好经济工作意义重大。总体要求是：全面贯彻党的十八大和十八届三中、四中全会精神，以邓小平理论、“三个代表”重要思想、科学发展观为指导，坚持稳中求进工作总基调，坚持以提高经济发展质量和效益为中心，主动适应经济发展新常态，保持经济运行在合理区间，把转方式调结构放到更加重要位置，狠抓改革攻坚，突出创新驱动，强化风险防控，加强民生保障，促进经济平稳健康发展和社会和谐稳定。
会议提出了明年经济工作的主要任务。
一、努力保持经济稳定增长。关键是保持稳增长和调结构之间平衡，坚持宏观政策要稳、微观政策要活、社会政策要托底的总体思路，保持宏观政策连续性和稳定性，继续实施积极的财政政策和稳健的货币政策。积极的财政政策要有力度，货币政策要更加注重松紧适度。要促进“三驾马车”更均衡地拉动增长。要切实把经济工作的着力点放到转方式调结构上来，推进新型工业化、信息化、城镇化、农业现代化同步发展，逐步增强战略性新兴产业和服务业的支撑作用，着力推动传统产业向中高端迈进。要高度关注风险发生发展趋势，按照严控增量、区别对待、分类施策、逐步化解的原则，有序加以化解。
二、积极发现培育新增长点。我国存在大量新的增长点，潜力巨大。发现和培育新的增长点，一是市",false,1.0,confirmed,稳中求进;财政政策;货币政策;资本市场,
314819aa2f94e5de,TWO_SESSIONS,2015年全国人大会议,national,2015-03-05,2015-03-15,2015-03-15,新华社,2015年全国人大会议官方报道,,2015年全国人大会议于2015-03-05开幕，2015-03-15闭幕。本库仅保留年度大会的时间窗口、官方来源和宏观事件摘要，不采集大会期间全体会议、主席团会议、代表团会议等过程性信息。,false,1.0,review,全国人大;两会;2015,请补中国政府网/新华网/人大网/人民网链接，替换海口网链接
8555bcd20b4c30ba,POLITBURO_MEETING,中共中央政治局召开会议分析研究当前经济形势和经济工作,national,2015-04-30,2015-04-30,2015-04-30,经济参考报,中央政治局会议开稳增长“药方” 释放7大信号,http://jjckb.xinhuanet.com/2015-05/01/content_546401.htm,中共中央政治局4月30日召开会议，分析研究当前经济形势和经济工作。此次会议强调要“高度重视应对经济下行压力”，并从财政货币政策、投资、房地产等方面开出了诸多稳增长“药方”。会议提出，积极的财政政策要增加公共支出，加大降税清费力度。稳健的货币政策要把握好度，注意疏通货币政策向实体经济的传导渠道。要注重发挥投资的关键作用，认真选择好投资项目，做到有市场，有长期回报。要完善市场环境，盘活存量资产，建立房地产健康发展的长效机制。会议还强调三个“没有变”：中央坚持国有企业改革方向没有变，依法保护民营企业产权方针没有变，坚持对外开放和利用外资政策也没有变。,false,1.0,confirmed,经济形势;4月重点政治局会议;稳增长;房地产长效机制;国企改革,已核对新华社原文
cb6761424f89f248,CPC_PLENUM,十八届五中全会,national,2015-10-26,2015-10-29,2015-10-29,人民网,十八届五中全会公报,http://cpc.people.com.cn/GB/64162/134580/400510/,十八届五中全会于2015-10-26至2015-10-29召开，会议主题包括：十三五规划建议。本库对中央全会按“届次+次数”保留为单条宏观政治事件。,false,1.0,confirmed,中央全会;十八届五中全会;十三五规划建议,中央全会标准化重建：每次全会只保留一条事件。
7d35d460a8cd2ac6,CEWC,2015年中央经济工作会议,national,2015-12-18,2015-12-21,2015-12-21,共产党员网,中央经济工作会议在北京举行 习近平李克强作重要讲话,https://news.12371.cn/2015/12/21/ARTI1450693867270300.shtml,"欢迎使用手机浏览
热搜
12月18日至21日，中央经济工作会议在北京举行。中共中央总书记、国家主席、中央军委主席习近平发表重要讲话。新华社记者 兰红光 摄
中央经济工作会议12月18日至21日在北京举行。中共中央总书记、国家主席、中央军委主席习近平，中共中央政治局常委、国务院总理李克强，中共中央政治局常委、全国人大常委会委员长张德江，中共中央政治局常委、全国政协主席俞正声，中共中央政治局常委、中央书记处书记刘云山，中共中央政治局常委、中央纪委书记王岐山，中共中央政治局常委、国务院副总理张高丽出席会议。
习近平在会上发表重要讲话，总结2015年经济工作，分析当前国内国际经济形势，部署2016年经济工作，重点是落实“十三五”规划建议要求，推进结构性改革，推动经济持续健康发展。李克强在讲话中阐述了明年宏观经济政策取向，具体部署了明年经济社会发展重点工作，并作总结讲话。
会议指出，今年以来，面对错综复杂的国际形势和艰巨繁重的国内改革发展稳定任务，我们按照协调推进“四个全面”战略布局的要求，贯彻落实去年中央经济工作会议决策部署，加强和改善党对经济工作的领导，坚持稳中求进工作总基调，牢牢把握经济社会发展主动权，主动适应经济发展新常态，妥善应对重大风险挑战，推动经济建设、政治建设、文化建设、社会建设、生态文明建设和党的建设取得重大进展。经济运行总体平稳，稳中有进，稳中有好，经济保持中高速增长，经济结构优化，改革开放向纵深迈进，民生持续改善，社会大局总体稳定。今年主要目标任务的完成，标志着“十二五”规划可以胜利收官，使我国站在更高的发展水平上。同时，由于多方面因素影响和国内外条件变化，经济发展仍然面临一些突出矛盾和问题，必须高度重视，采取有力措施加以化解。
会议认为，认识新常态、适应新常态、引领新常态，是当前和今后一个时期我国经济发展的大逻辑，这是我们综合分析世界经济长周期和我国发展阶段性特征及其相互作用作出的重大判断。必须统一思想、深化认识，切实把思想和行动统一到党中央重大判断和决策部署上来。必须克服困难、闯过关口，坚持辩证法，一方面我国经济发展基本面是好的，潜力大，韧性强，回旋余地大，另一方面也面临着很多困难和挑战，特别是结构性产能过剩比较严重。这是绕不过去的历史关口，加快改革创新，抓紧做好工作，就能顺利过关。必须锐意改革、大胆创新，必须解放思想、实事求是、与时俱进，按照创新、协调、绿色、开放、共享的发展理念，在理论上作出创新性概括，在政策上作出前瞻性安排，加大结构性改革力度，矫正要素配置扭曲，扩大有效供给，提高供给结构适应性和灵活性，提高全要素生产率。
会议指出，引领经济发展新常态，要努力实现多方面工作重点转变。推动经济发展，要更加注重提高发展质量和效益。稳定经济增长，要更加注重供给侧结构性改革。实施宏观调控，要更加注重引导市场行为和社会心理预期。调整产业结构，要更加注重加减乘除并举。推进城镇化，要更加注重以人为核心。促进区域发展，要更加注重人口经济和资源环境空间均衡。保护生态环境，要更加注重促进形成绿色生产方式和消费方式。保障改善民生，要更加注重对特定人群特殊困难的精准帮扶。进行资源配置，要更加注重使市场在资源配置中起决定性作用。扩大对外开放，要更加注重推进高水平双向开放。
会议强调，推进供给侧结构性改革，是适应和引领经济发展新常态的重大创新，是适应国际金融危机发生后综合国力竞争新形势的主动选择，是适应我国经济发展新常态的必然要求。
会议指出，明年是全面建成小康社会决胜阶段的开局之年，也是推进结构性改革的攻坚之年。做好经济工作要全面贯彻党的十八大和十八届三中、四中、五中全会精神，以邓小平理论、“三个代表”重要思想、科学发展观为指导，加强和改善党对经济工作的领导，统筹国内国际两个大局，按照“五位一体”总体布局和“四个全面”战略布局，牢固树立和贯彻落实创新、协调、绿色、开放、共享的发展理念，适应经济发展新常态，坚持改革开放，坚持稳中求进工作总基调，坚持稳增长、调结构、惠民生、防风险，实行宏观政策要稳、产业政策要准、微观政策要活、改革政策要实、社会政策要托底的总体思路，保持经济运行在合理区间，战略上坚持持久战，战术上打好歼灭战，着力加强结构性改革，在适度扩大总需求的同时，去产能、去库存、去杠杆、降成本、补短板，提高供给体系质量和效率，提高投资有效性，加快培育新的发展动能，改造提升传统比较优势，增强持续增长动力，推动我国社会生产力水平整体改善，努力实现“十三五”时期经济社会发展的良好开局。
会议强调，明年及今后一个时期，要在适度扩大总需求的同时，着力加强供给侧结构性改革，实施相互配合的五大政策支柱。第一，宏观政策要稳，就是要为结构性改革营造稳定的宏观经济环境。积极的财政政策要加大力度，实行减税政策，阶段性提高财政赤字率，在适当增加必要的财政支出和政府投资的同时，主要用于弥补降税带来的财政减收，保障政府应该承担的支出责任。稳健的货币政策要灵活适度，为结构性改革营造适宜的货币金融环境，降低融资成本，保持流动性合理充裕和社会融资总量适度增长，扩大直接融资比重，优化信贷结构，完善汇率形成机制。第二，产业政策要准，就是要准确定位结构性改革方向。要推进农业现代化、加快制造强国建设、加快服务业发展、提高基础设施网络化水平等，推动形成新的增长点。要坚持创新驱动，注重激活存量，着力补齐短板，加快绿色发展，发展实体经济。第三，微观政策要活，就是要完善市场环境、激发企业活力和消费者潜力。要做好为企业服务工作，在制度上、政策上营造宽松的市场经营和投资环境，鼓励和支持各种所有制企业创新发展，保护各种所有制企业产权和合法利益，提高企业投资信心，改善企业市场预期。要营造商品自由流动、平等交换的市场环境，破除市场壁垒和地方保护。要提高有效供给能力，通过创造新供给、提高供给质量，扩大消费需求。第四，改革政策要实，就是要加大力度推动改革落地。要完善落实机制，把握好改革试点，加强统筹协调，调动地方积极性，允许地方进行差别化探索，发挥基层首创精神。要敢于啃硬骨头、敢于涉险滩，抓好改革举措落地工作，使改革不断见到实效，使群众有更多获得感。第五，社会政策要托底，就是要守住民生底线。要更好发挥社会保障的社会稳定器作用，把重点放在兜底上，保障群众基本生活，保障基本公共服务。
会议认为，明年经济社会发展特别是结构性改革任务十分繁重，战略上要坚持稳中求进、把握好节奏和力度，战术上要抓住关键点，主要是抓好去产能、去库存、去杠杆、降成本、补短板五大任务。
第一，积极稳妥化解产能过剩。要按照企业主体、政府推动、市场引导、依法处置的办法，研究制定全面配套的政策体系，因地制宜、分类有序处置，妥善处理保持社会稳定和推进结构性改革的关系。要依法为实施市场化破产程序创造条件，加快破产清算案件审理。要提出和落实财税支持、不良资产处置、失业人员再就业和生活保障以及专项奖补等政策，资本市场要配合企业兼并重组。要尽可能多兼并重组、少破产清算，做好职工安置工作。要严格控制增量，防止新的产能过剩。
第二，帮助企业降低成本。要开展降低实体经济企业成本行动，打出“组合拳”。要降低制度性交易成本，转变政府职能、简政放权，进一步清理规范中介服务。要降低企业税费负担，进一步正税清费，清理各种",false,1.0,confirmed,房地产;稳中求进;财政政策;货币政策;资本市场,
787db58868c110f0,TWO_SESSIONS,2016年全国政协会议,national,2016-03-03,2016-03-14,2016-03-14,新华社,2016年全国政协会议官方报道,,2016年全国政协会议于2016-03-03开幕，2016-03-14闭幕。本库仅保留年度大会的时间窗口、官方来源和宏观事件摘要，不采集大会期间全体会议、主席团会议、代表团会议等过程性信息。,false,1.0,review,全国政协;两会;2016,请补新华社/新华网/中国政协网/中国政府网/人民网链接，替换六安新闻网链接
3d7fe64b93e069a5,TWO_SESSIONS,2016年全国人大会议,national,2016-03-05,2016-03-16,2016-03-16,新华社,2016年全国人大会议官方报道,,2016年全国人大会议于2016-03-05开幕，2016-03-16闭幕。本库仅保留年度大会的时间窗口、官方来源和宏观事件摘要，不采集大会期间全体会议、主席团会议、代表团会议等过程性信息。,false,1.0,review,全国人大;两会;2016,请补中国政府网/新华网/人大网/人民网链接，当前source_url待补
2620a7fdf895e9ed,POLITBURO_MEETING,中共中央政治局召开会议分析研究当前经济形势和经济工作,national,2016-04-29,2016-04-29,2016-04-29,新华网,中共中央政治局召开会议 分析研究当前经济形势和经济工作,http://www.xinhuanet.com//politics/2016-04/29/c_1118775252.htm,中共中央政治局4月29日召开会议，分析研究当前经济形势和经济工作。中共中央总书记习近平主持会议。会议认为，在错综复杂的国际国内环境下，各地区各部门按照党中央部署，主动适应经济发展新常态，坚持稳中求进工作总基调，在适度扩大总需求的同时，着力推进供给侧结构性改革，实现了经济发展、结构优化、民生改善的较好开局。会议强调，在充分肯定成绩的同时，也要看到，经济下行压力仍然较大，一些实体企业生产经营仍然困难，市场风险点增多。要坚持适度扩大总需求，实行积极的财政政策和稳健的货币政策，坚定不移以推进供给侧结构性改革为主线，全面落实“去产能、去库存、去杠杆、降成本、补短板”五大重点任务。会议强调，宏观经济政策要增强针对性。要保持股市健康发展。要保持人民币汇率基本稳定。要有序消化房地产库存，实行差别化的调控政策。,false,1.0,confirmed,经济形势;4月重点政治局会议;供给侧结构性改革;三去一降一补;股市;汇率,已核对新华社原文
da0fab3ab1bc653c,CPC_PLENUM,十八届六中全会,national,2016-10-24,2016-10-27,2016-10-27,新华社,十八届六中全会公报,https://www.gov.cn/xinwen/2016-10/27/content_5125236.htm,十八届六中全会于2016-10-24至2016-10-27召开，会议主题包括：全面从严治党。本库对中央全会按“届次+次数”保留为单条宏观政治事件。,false,1.0,confirmed,中央全会;十八届六中全会;全面从严治党,中央全会标准化重建：每次全会只保留一条事件。
